"","Instrument.Serial.Num","Reading..","Date","Time","Method.Name","User.Factor.Name","Test.Label","Collimation.Status","Latitude","Longitude","Units","Mg.Compound","Mg.Compound.Level","Mg.Compound.Error","Mg.Concentration","Mg.Error1s","Al.Compound","Al.Compound.Level","Al.Compound.Error","Al.Concentration","Al.Error1s","Si.Compound","Si.Compound.Level","Si.Compound.Error","Si.Concentration","Si.Error1s","P.Compound","P.Compound.Level","P.Compound.Error","P.Concentration","P.Error1s","S.Compound","S.Compound.Level","S.Compound.Error","S.Concentration","S.Error1s","K.Compound","K.Compound.Level","K.Compound.Error","K.Concentration","K.Error1s","Ca.Compound","Ca.Compound.Level","Ca.Compound.Error","Ca.Concentration","Ca.Error1s","Ti.Compound","Ti.Compound.Level","Ti.Compound.Error","Ti.Concentration","Ti.Error1s","V.Compound","V.Compound.Level","V.Compound.Error","V.Concentration","V.Error1s","Cr.Compound","Cr.Compound.Level","Cr.Compound.Error","Cr.Concentration","Cr.Error1s","Mn.Compound","Mn.Compound.Level","Mn.Compound.Error","Mn.Concentration","Mn.Error1s","Fe.Compound","Fe.Compound.Level","Fe.Compound.Error","Fe.Concentration","Fe.Error1s","Co.Compound","Co.Compound.Level","Co.Compound.Error","Co.Concentration","Co.Error1s","Ni.Compound","Ni.Compound.Level","Ni.Compound.Error","Ni.Concentration","Ni.Error1s","Cu.Compound","Cu.Compound.Level","Cu.Compound.Error","Cu.Concentration","Cu.Error1s","Zn.Compound","Zn.Compound.Level","Zn.Compound.Error","Zn.Concentration","Zn.Error1s","As.Compound","As.Compound.Level","As.Compound.Error","As.Concentration","As.Error1s","Se.Compound","Se.Compound.Level","Se.Compound.Error","Se.Concentration","Se.Error1s","Rb.Compound","Rb.Compound.Level","Rb.Compound.Error","Rb.Concentration","Rb.Error1s","Sr.Compound","Sr.Compound.Level","Sr.Compound.Error","Sr.Concentration","Sr.Error1s","Y.Compound","Y.Compound.Level","Y.Compound.Error","Y.Concentration","Y.Error1s","Zr.Compound","Zr.Compound.Level","Zr.Compound.Error","Zr.Concentration","Zr.Error1s","Nb.Compound","Nb.Compound.Level","Nb.Compound.Error","Nb.Concentration","Nb.Error1s","Mo.Compound","Mo.Compound.Level","Mo.Compound.Error","Mo.Concentration","Mo.Error1s","Ag.Compound","Ag.Compound.Level","Ag.Compound.Error","Ag.Concentration","Ag.Error1s","Cd.Compound","Cd.Compound.Level","Cd.Compound.Error","Cd.Concentration","Cd.Error1s","Sn.Compound","Sn.Compound.Level","Sn.Compound.Error","Sn.Concentration","Sn.Error1s","Sb.Compound","Sb.Compound.Level","Sb.Compound.Error","Sb.Concentration","Sb.Error1s","Ba.Compound","Ba.Compound.Level","Ba.Compound.Error","Ba.Concentration","Ba.Error1s","W.Compound","W.Compound.Level","W.Compound.Error","W.Concentration","W.Error1s","Hg.Compound","Hg.Compound.Level","Hg.Compound.Error","Hg.Concentration","Hg.Error1s","Pb.Compound","Pb.Compound.Level","Pb.Compound.Error","Pb.Concentration","Pb.Error1s","Bi.Compound","Bi.Compound.Level","Bi.Compound.Error","Bi.Concentration","Bi.Error1s","Th.Compound","Th.Compound.Level","Th.Compound.Error","Th.Concentration","Th.Error1s","U.Compound","U.Compound.Level","U.Compound.Error","U.Concentration","U.Error1s","LE.Compound","LE.Compound.Level","LE.Compound.Error","LE.Concentration","LE.Error1s","Notes","Operator","Project.No","Sample.ID","Sample.Type","Real.Time.1","Real.Time.2"
"263",804967,75,"2020-02-07","12:40:56","Geochem(2)","Trial",75,"No",NA,NA,"PPM",NA,NA,NA,11816,1412,NA,NA,NA,85786,525,"SiO2",711653,1828.89,332673,855,NA,NA,NA,756,39,NA,NA,NA,0,75,"K2O",31050.7,98.2777,25777,82,NA,NA,NA,20438,63,"TiO2",4039.03,179.847,2421,108,NA,NA,NA,0,37,NA,NA,NA,67,14,NA,NA,NA,238,13,"Fe2O3",26966.9,105.356,18862,74,NA,NA,NA,71,15,NA,NA,NA,26,4,NA,NA,NA,77,3,NA,NA,NA,62,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,85,1,NA,NA,NA,539,2,NA,NA,NA,5,1,NA,NA,NA,163,2,NA,NA,NA,4,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1203,177,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,11,3,NA,NA,NA,0,3,NA,NA,NA,498907,1204,"formal","MPE","19-1224-004","EdRl-22:43","Chip",60,60
"264",804967,76,"2020-02-07","12:43:22","Geochem(2)","Trial",76,"No",NA,NA,"PPM",NA,NA,NA,13584,1322,NA,NA,NA,87824,506,"SiO2",711413,1734.67,332560,811,NA,NA,NA,772,37,NA,NA,NA,0,69,"K2O",31645.2,94.5948,26270,79,NA,NA,NA,20705,60,"TiO2",4354.99,178.485,2610,107,NA,NA,NA,0,36,NA,NA,NA,0,19,NA,NA,NA,262,13,"Fe2O3",28981,105.602,20271,74,NA,NA,NA,95,15,NA,NA,NA,26,4,NA,NA,NA,80,3,NA,NA,NA,74,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,88,1,NA,NA,NA,555,2,NA,NA,NA,5,1,NA,NA,NA,170,2,NA,NA,NA,3,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,17,NA,NA,NA,1103,172,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,14,3,NA,NA,NA,0,3,NA,NA,NA,492913,1142,"formal","MPE","19-1224-004","EdRl-22:43","Chip",60,60
"265",804967,77,"2020-02-07","12:46:39","Geochem(2)","Trial",77,"No",NA,NA,"PPM",NA,NA,NA,8524,1270,NA,NA,NA,90185,503,"SiO2",722708,1726.93,337840,807,NA,NA,NA,546,37,NA,NA,NA,0,67,"K2O",23155.9,74.8211,19223,62,NA,NA,NA,29065,77,"TiO2",5169.93,172.98,3099,104,NA,NA,NA,91,25,NA,NA,NA,54,13,NA,NA,NA,731,17,"Fe2O3",40566.6,132.161,28374,92,NA,NA,NA,125,18,NA,NA,NA,40,4,NA,NA,NA,33,3,NA,NA,NA,58,2,NA,NA,NA,4,1,NA,NA,NA,0,1,NA,NA,NA,28,1,NA,NA,NA,431,2,NA,NA,NA,16,1,NA,NA,NA,107,1,NA,NA,NA,8,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,533,159,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,5,1,NA,NA,NA,0,7,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,480880,1125,"deb","MPE","19-1224-004","EdRl-22:28a","Chip",60,60
"266",804967,78,"2020-02-07","12:49:04","Geochem(2)","Trial",78,"No",NA,NA,"PPM",NA,NA,NA,10045,1307,NA,NA,NA,88776,505,"SiO2",698687,1717.54,326611,803,NA,NA,NA,590,37,NA,NA,NA,0,69,"K2O",22894.7,75.1379,19006,62,NA,NA,NA,29110,78,"TiO2",5745.02,175.076,3444,105,NA,NA,NA,0,37,NA,NA,NA,49,13,NA,NA,NA,711,17,"Fe2O3",41046.1,134.956,28710,94,NA,NA,NA,133,18,NA,NA,NA,30,4,NA,NA,NA,29,3,NA,NA,NA,61,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,29,1,NA,NA,NA,439,2,NA,NA,NA,17,1,NA,NA,NA,107,1,NA,NA,NA,10,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,481,159,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,12,3,NA,NA,NA,0,3,NA,NA,NA,491588,1149,"deb","MPE","19-1224-004","EdRl-22:28a","Chip",60,60
"267",804967,79,"2020-02-07","12:51:38","Geochem(2)","Trial",79,"No",NA,NA,"PPM",NA,NA,NA,9990,1065,NA,NA,NA,96650,471,"SiO2",751203,1557.89,351161,728,NA,NA,NA,723,33,NA,NA,NA,0,55,"K2O",39615.5,98.0468,32887,81,NA,NA,NA,20916,54,"TiO2",4739.26,167.305,2841,100,NA,NA,NA,0,34,NA,NA,NA,52,12,NA,NA,NA,345,13,"Fe2O3",29839.3,96.9568,20871,68,NA,NA,NA,77,14,NA,NA,NA,21,3,NA,NA,NA,67,3,NA,NA,NA,79,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,91,1,NA,NA,NA,577,2,NA,NA,NA,5,1,NA,NA,NA,172,1,NA,NA,NA,0,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,32,8,NA,NA,NA,1546,164,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,460885,985,"deb","MPE","19-1224-004","EdRl-22:28b","Chip",60,60
"268",804967,80,"2020-02-07","12:54:07","Geochem(2)","Trial",80,"No",NA,NA,"PPM",NA,NA,NA,12315,1401,NA,NA,NA,85283,520,"SiO2",676708,1751.42,316337,819,NA,NA,NA,745,38,NA,NA,NA,0,75,"K2O",35695.3,107.902,29633,90,NA,NA,NA,20352,62,"TiO2",4370.37,182.07,2620,109,NA,NA,NA,0,38,NA,NA,NA,0,19,NA,NA,NA,239,13,"Fe2O3",28482.3,108.093,19922,76,NA,NA,NA,58,15,NA,NA,NA,21,4,NA,NA,NA,68,3,NA,NA,NA,74,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,89,1,NA,NA,NA,556,2,NA,NA,NA,4,1,NA,NA,NA,171,2,NA,NA,NA,3,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1150,179,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,17,3,NA,NA,NA,0,3,NA,NA,NA,510331,1201,"deb","MPE","19-1224-004","EdRl-22:28b","Chip",60,60
"269",804967,81,"2020-02-07","12:57:06","Geochem(2)","Trial",81,"No",NA,NA,"PPM",NA,NA,NA,11148,1299,NA,NA,NA,91609,513,"SiO2",696333,1703.89,325511,797,NA,NA,NA,849,37,NA,NA,NA,0,70,"K2O",28927.1,88.2627,24014,73,NA,NA,NA,21671,63,"TiO2",4191.69,178.184,2513,107,NA,NA,NA,0,36,NA,NA,NA,65,14,NA,NA,NA,280,13,"Fe2O3",28238.9,103.54,19752,72,NA,NA,NA,77,15,NA,NA,NA,30,4,NA,NA,NA,78,3,NA,NA,NA,67,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,87,1,NA,NA,NA,544,2,NA,NA,NA,4,1,NA,NA,NA,167,2,NA,NA,NA,0,2,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,17,NA,NA,NA,1332,174,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,500189,1139,"deb","MPE","19-1224-004","EdRl-22:29a","Chip",60,60
"270",804967,82,"2020-02-07","12:59:34","Geochem(2)","Trial",82,"No",NA,NA,"PPM",NA,NA,NA,0,1845,NA,NA,NA,79921,493,"SiO2",672499,1500.17,314369,701,NA,NA,NA,633,37,NA,NA,NA,0,77,"K2O",29819,85.7651,24754,71,NA,NA,NA,20899,57,"TiO2",4531.18,180.387,2716,108,NA,NA,NA,0,37,NA,NA,NA,43,14,NA,NA,NA,273,13,"Fe2O3",28745.4,101.817,20106,71,NA,NA,NA,92,16,NA,NA,NA,17,4,NA,NA,NA,77,3,NA,NA,NA,69,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,86,1,NA,NA,NA,552,2,NA,NA,NA,0,2,NA,NA,NA,168,2,NA,NA,NA,5,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1223,175,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,9,1,NA,NA,NA,0,7,NA,NA,NA,13,3,NA,NA,NA,0,3,NA,NA,NA,533971,959,"deb","MPE","19-1224-004","EdRl-22:29a","Chip",60,60
"271",804967,83,"2020-02-07","13:02:26","Geochem(2)","Trial",83,"No",NA,NA,"PPM",NA,NA,NA,15275,1193,NA,NA,NA,101379,505,"SiO2",718223,1620.83,335744,758,NA,NA,NA,1102,37,NA,NA,NA,0,60,"K2O",28712.7,82.2656,23836,68,NA,NA,NA,26816,69,"TiO2",7313.04,184.715,4384,111,NA,NA,NA,0,38,NA,NA,NA,72,13,NA,NA,NA,384,14,"Fe2O3",41689.9,128.581,29160,90,NA,NA,NA,127,18,NA,NA,NA,34,4,NA,NA,NA,92,3,NA,NA,NA,81,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,79,1,NA,NA,NA,712,3,NA,NA,NA,7,1,NA,NA,NA,190,2,NA,NA,NA,0,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1017,167,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,6,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,459500,1063,"deb","MPE","19-1224-004","EdRl-22:29b","Chip",60,60
"272",804967,84,"2020-02-07","13:04:51","Geochem(2)","Trial",84,"No",NA,NA,"PPM",NA,NA,NA,12976,1083,NA,NA,NA,99411,475,"SiO2",729716,1536.32,341116,718,NA,NA,NA,942,34,NA,NA,NA,0,55,"K2O",30926.3,81.5352,25673,68,NA,NA,NA,27095,65,"TiO2",7602.9,179.892,4557,108,NA,NA,NA,0,37,NA,NA,NA,56,13,NA,NA,NA,423,14,"Fe2O3",44933.7,128.284,31429,90,NA,NA,NA,109,17,NA,NA,NA,36,4,NA,NA,NA,104,3,NA,NA,NA,88,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,84,1,NA,NA,NA,757,3,NA,NA,NA,6,1,NA,NA,NA,200,2,NA,NA,NA,3,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1393,165,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,453527,998,"deb","MPE","19-1224-004","EdRl-22:29b","Chip",60,60
"273",804967,85,"2020-02-07","13:07:32","Geochem(2)","Trial",85,"No",NA,NA,"PPM",NA,NA,NA,26279,1478,NA,NA,NA,101505,560,"SiO2",595985,1622.8,278602,759,NA,NA,NA,1860,43,NA,NA,NA,0,73,"K2O",21808.3,75.357,18104,63,NA,NA,NA,45378,121,"TiO2",11812.8,211.435,7081,127,NA,NA,NA,129,30,NA,NA,NA,138,15,NA,NA,NA,970,19,"Fe2O3",81251.1,242.144,56831,169,NA,NA,NA,161,26,NA,NA,NA,71,5,NA,NA,NA,52,3,NA,NA,NA,119,3,NA,NA,NA,4,1,NA,NA,NA,0,1,NA,NA,NA,61,1,NA,NA,NA,776,3,NA,NA,NA,29,1,NA,NA,NA,297,2,NA,NA,NA,14,1,NA,NA,NA,7,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1128,177,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,2,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,460395,1249,"deb","MPE","19-1224-004","EdRl-22:29c","Chip",60,60
"274",804967,86,"2020-02-07","13:10:11","Geochem(2)","Trial",86,"No",NA,NA,"PPM",NA,NA,NA,25800,1413,NA,NA,NA,107477,562,"SiO2",620696,1618.51,290153,757,NA,NA,NA,2576,46,NA,NA,NA,0,69,"K2O",22245.9,74.7974,18467,62,NA,NA,NA,44693,115,"TiO2",11081.3,210.206,6642,126,NA,NA,NA,102,30,NA,NA,NA,102,15,NA,NA,NA,1053,20,"Fe2O3",76842.3,224.801,53747,157,NA,NA,NA,150,25,NA,NA,NA,73,5,NA,NA,NA,52,3,NA,NA,NA,105,3,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,60,1,NA,NA,NA,742,3,NA,NA,NA,29,1,NA,NA,NA,287,2,NA,NA,NA,10,1,NA,NA,NA,5,1,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1596,182,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,6,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,446066,1202,"deb","MPE","19-1224-004","EdRl-22:29c","Chip",60,60
"275",804967,87,"2020-02-07","13:13:54","Geochem(2)","Trial",87,"No",NA,NA,"PPM",NA,NA,NA,14665,1412,NA,NA,NA,92465,533,"SiO2",642157,1697.01,300186,793,NA,NA,NA,813,39,NA,NA,NA,0,76,"K2O",23228.4,78.75,19283,65,NA,NA,NA,34908,95,"TiO2",7292.62,193.005,4371,116,NA,NA,NA,122,28,NA,NA,NA,0,20,NA,NA,NA,590,16,"Fe2O3",52295.8,168.59,36578,118,NA,NA,NA,136,21,NA,NA,NA,28,4,NA,NA,NA,42,3,NA,NA,NA,65,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,67,1,NA,NA,NA,398,2,NA,NA,NA,18,1,NA,NA,NA,161,2,NA,NA,NA,8,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,24,8,NA,NA,NA,0,18,NA,NA,NA,555,171,NA,NA,NA,10,3,NA,NA,NA,0,3,NA,NA,NA,6,1,NA,NA,NA,0,7,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,494495,1220,"exped tool","MPE","19-1224-004","EdRl-22:57","Chip",60,60
"276",804967,88,"2020-02-07","13:16:10","Geochem(2)","Trial",88,"No",NA,NA,"PPM",NA,NA,NA,14504,1270,NA,NA,NA,98806,516,"SiO2",683880,1640.24,319690,767,NA,NA,NA,728,37,NA,NA,NA,0,65,"K2O",23782.5,74.8018,19743,62,NA,NA,NA,37940,95,"TiO2",7321.18,188.989,4388,113,NA,NA,NA,123,27,NA,NA,NA,0,20,NA,NA,NA,574,16,"Fe2O3",51413.8,156.119,35961,109,NA,NA,NA,155,20,NA,NA,NA,31,4,NA,NA,NA,39,3,NA,NA,NA,67,2,NA,NA,NA,4,1,NA,NA,NA,0,1,NA,NA,NA,68,1,NA,NA,NA,390,2,NA,NA,NA,21,1,NA,NA,NA,165,2,NA,NA,NA,4,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,925,170,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,465665,1122,"exped tool","MPE","19-1224-004","EdRl-22:57","Chip",60,60
"277",804967,89,"2020-02-07","13:19:10","Geochem(2)","Trial",89,"No",NA,NA,"PPM",NA,NA,NA,15112,1349,NA,NA,NA,85688,514,"SiO2",616132,1577.5,288020,737,NA,NA,NA,445,34,NA,NA,NA,0,67,"K2O",59525.4,158.456,49415,132,NA,NA,NA,29812,82,"TiO2",4724.13,179.744,2832,108,NA,NA,NA,0,38,NA,NA,NA,78,14,NA,NA,NA,427,15,"Fe2O3",37881.8,129.298,26496,90,NA,NA,NA,136,18,NA,NA,NA,44,4,NA,NA,NA,60,3,NA,NA,NA,71,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,99,1,NA,NA,NA,542,2,NA,NA,NA,8,1,NA,NA,NA,171,2,NA,NA,NA,5,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,30,9,NA,NA,NA,1377,176,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,6,1,NA,NA,NA,0,7,NA,NA,NA,10,3,NA,NA,NA,0,3,NA,NA,NA,499110,1173,"exped tool","MPE","19-1224-004","EdRl-22:37","Chip",60,60
"278",804967,90,"2020-02-07","13:22:05","Geochem(2)","Trial",90,"No",NA,NA,"PPM",NA,NA,NA,14362,1640,NA,NA,NA,67590,523,"SiO2",548300,1674.06,256311,783,NA,NA,NA,653,38,NA,NA,NA,0,86,"K2O",50251.2,158.633,41716,132,NA,NA,NA,34642,107,"TiO2",4906.57,194.786,2941,117,NA,NA,NA,0,41,NA,NA,NA,114,16,NA,NA,NA,421,16,"Fe2O3",38914.6,148.31,27219,104,NA,NA,NA,102,19,NA,NA,NA,43,4,NA,NA,NA,74,4,NA,NA,NA,76,3,NA,NA,NA,8,1,NA,NA,NA,0,1,NA,NA,NA,102,1,NA,NA,NA,545,3,NA,NA,NA,7,1,NA,NA,NA,168,2,NA,NA,NA,7,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,26,8,NA,NA,NA,36,10,NA,NA,NA,995,187,NA,NA,NA,9,3,NA,NA,NA,0,3,NA,NA,NA,0,3,NA,NA,NA,0,7,NA,NA,NA,22,3,NA,NA,NA,0,3,NA,NA,NA,551813,1377,"exped tool","MPE","19-1224-004","EdRl-22:37","Chip",60,60
"279",804967,91,"2020-02-07","13:25:44","Geochem(2)","Trial",91,"No",NA,NA,"PPM",NA,NA,NA,7544,1204,NA,NA,NA,91952,498,"SiO2",754774,1721.61,352830,805,NA,NA,NA,429,35,NA,NA,NA,0,64,"K2O",31317.8,90.3769,25998,75,NA,NA,NA,20976,59,"TiO2",4407.71,173.515,2642,104,NA,NA,NA,0,36,NA,NA,NA,0,19,NA,NA,NA,260,12,"Fe2O3",27829.6,99.9932,19465,70,NA,NA,NA,66,15,NA,NA,NA,20,4,NA,NA,NA,85,3,NA,NA,NA,68,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,88,1,NA,NA,NA,551,2,NA,NA,NA,3,1,NA,NA,NA,167,2,NA,NA,NA,0,2,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1255,170,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,6,1,NA,NA,NA,0,7,NA,NA,NA,11,3,NA,NA,NA,0,3,NA,NA,NA,475578,1081,"exped tool","MPE","19-1224-004","EdRl-22:16","Chip",60,60
"280",804967,92,"2020-02-07","13:28:11","Geochem(2)","Trial",92,"No",NA,NA,"PPM",NA,NA,NA,9464,1290,NA,NA,NA,89036,507,"SiO2",753506,1788.67,352238,836,NA,NA,NA,434,37,NA,NA,NA,0,67,"K2O",32734.6,96.8292,27175,80,NA,NA,NA,21355,62,"TiO2",4742.32,175.946,2843,105,NA,NA,NA,0,36,NA,NA,NA,0,19,NA,NA,NA,269,13,"Fe2O3",29330.1,106.804,20515,75,NA,NA,NA,93,16,NA,NA,NA,16,4,NA,NA,NA,82,3,NA,NA,NA,73,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,91,1,NA,NA,NA,574,2,NA,NA,NA,5,1,NA,NA,NA,170,2,NA,NA,NA,5,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,802,167,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,18,3,NA,NA,NA,0,3,NA,NA,NA,474732,1126,"exped tool","MPE","19-1224-004","EdRl-22:16","Chip",60,60
"281",804967,93,"2020-02-07","13:32:23","Geochem(2)","Trial",93,"No",NA,NA,"PPM",NA,NA,NA,23902,1640,NA,NA,NA,83853,550,"SiO2",551525,1680.43,257818,786,NA,NA,NA,2248,44,NA,NA,NA,0,87,"K2O",19697.7,75.4143,16352,63,NA,NA,NA,16446,57,"TiO2",10909.6,205.362,6539,123,NA,NA,NA,198,30,NA,NA,NA,219,16,NA,NA,NA,670,17,"Fe2O3",77419.7,250.317,54151,175,NA,NA,NA,182,25,NA,NA,NA,124,6,NA,NA,NA,30,3,NA,NA,NA,162,3,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,80,1,NA,NA,NA,120,1,NA,NA,NA,33,1,NA,NA,NA,139,2,NA,NA,NA,11,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,887,174,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,2,NA,NA,NA,535819,1377,"exped tool","MPE","19-1224-004","EdRl-22:17","Chip",60,60
"282",804967,94,"2020-02-07","13:34:46","Geochem(2)","Trial",94,"No",NA,NA,"PPM",NA,NA,NA,24776,1580,NA,NA,NA,81891,532,"SiO2",574857,1684.78,268725,788,NA,NA,NA,2069,42,NA,NA,NA,120,35,"K2O",20687.8,76.0582,17174,63,NA,NA,NA,17003,57,"TiO2",11011,205.749,6600,123,NA,NA,NA,135,29,NA,NA,NA,266,16,NA,NA,NA,754,18,"Fe2O3",78515.5,246.613,54917,172,NA,NA,NA,186,25,NA,NA,NA,131,5,NA,NA,NA,32,3,NA,NA,NA,155,3,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,81,1,NA,NA,NA,123,1,NA,NA,NA,31,1,NA,NA,NA,141,2,NA,NA,NA,11,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1070,175,NA,NA,NA,0,5,NA,NA,NA,5,1,NA,NA,NA,11,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,2,NA,NA,NA,523585,1334,"exped tool","MPE","19-1224-004","EdRl-22:17","Chip",60,60
